epo=	0	loss= 	 3.975444986538558	P^2_sum= 	0.031529291387328226	purity =	0.04401390461913944	offD = 	0.003026008903438402
epo=	250	loss= 	 2.8412440402336188	P^2_sum= 	0.03812023073908604	purity =	0.04401388179748124	offD = 	0.0020466279210380562
epo=	500	loss= 	 2.750328246091434	P^2_sum= 	0.039221666659844286	purity =	0.04401403228729005	offD = 	0.0018363405177188688
epo=	750	loss= 	 2.7007542002372467	P^2_sum= 	0.039832221501049536	purity =	0.044014029403825886	offD = 	0.0017003292694606
epo=	1000	loss= 	 2.68022864078323	P^2_sum= 	0.0401516768118466	purity =	0.04401408801480948	offD = 	0.0016168766100900047
epo=	1250	loss= 	 2.673935933985521	P^2_sum= 	0.040272037467687344	purity =	0.044013934542985994	offD = 	0.0015825243844343048
epo=	1500	loss= 	 2.6698394371193714	P^2_sum= 	0.040358760365454306	purity =	0.04401400477121377	offD = 	0.0015589954269010164
epo=	1750	loss= 	 2.6643438219138944	P^2_sum= 	0.04047707179784123	purity =	0.04401400302156145	offD = 	0.0015439238366397304
epo=	2000	loss= 	 2.659259216134793	P^2_sum= 	0.04055758437916528	purity =	0.044013931229021135	offD = 	0.0015303562874238758
epo=	2250	loss= 	 2.6561809952987967	P^2_sum= 	0.04062126197089719	purity =	0.04401389270521565	offD = 	0.0015111416864349077
epo=	2500	loss= 	 2.652656368902496	P^2_sum= 	0.04068059701203361	purity =	0.044014050946810254	offD = 	0.0014971328940172452
epo=	2750	loss= 	 2.6466834536545023	P^2_sum= 	0.040744223378416586	purity =	0.044013937497915843	offD = 	0.0015052348953071093
epo=	3000	loss= 	 2.643766774594575	P^2_sum= 	0.04077287948452528	purity =	0.04401399526627173	offD = 	0.0014923656008094268
epo=	3250	loss= 	 2.6431579976285438	P^2_sum= 	0.04079410432529447	purity =	0.04401393870624247	offD = 	0.0014898484827736375
epo=	3500	loss= 	 2.6397259207447545	P^2_sum= 	0.040890782321752125	purity =	0.04401394197411215	offD = 	0.0014536881486220284
epo=	3750	loss= 	 2.6352660548198528	P^2_sum= 	0.04093755636971997	purity =	0.04401400199383277	offD = 	0.0014485482861725447
epo=	4000	loss= 	 2.6350181721758332	P^2_sum= 	0.040942909640273126	purity =	0.04401393363137617	offD = 	0.0014492182481258176
epo=	4250	loss= 	 2.6348457304767927	P^2_sum= 	0.040948684827622775	purity =	0.044013993511034744	offD = 	0.0014502938877393912
epo=	4500	loss= 	 2.634711603147922	P^2_sum= 	0.04095292176283745	purity =	0.044013903669353927	offD = 	0.0014512202337713977
epo=	4750	loss= 	 2.634620159378826	P^2_sum= 	0.04095596206718268	purity =	0.044013967189329484	offD = 	0.0014520606928245844
epo=	4999	loss= 	 2.6345556021237004	P^2_sum= 	0.04095813124044596	purity =	0.044014001243199985	offD = 	0.0014529865854183133
