epo=	0	loss= 	 4.030405458460771	P^2_sum= 	0.032446854527046744	purity =	0.04401395612605303	offD = 	0.002903230316073842
epo=	250	loss= 	 2.5383733726682784	P^2_sum= 	0.04256277510487636	purity =	0.044013939318782974	offD = 	0.0008900227380542942
epo=	500	loss= 	 2.4992248743589633	P^2_sum= 	0.04324867035971457	purity =	0.04401406316720809	offD = 	0.0006201796214074595
epo=	750	loss= 	 2.484425247199122	P^2_sum= 	0.04352202171082044	purity =	0.04401395529454617	offD = 	0.000473840789808325
epo=	1000	loss= 	 2.4769483716261735	P^2_sum= 	0.043650951281689825	purity =	0.044013994226163575	offD = 	0.0004027627259323846
epo=	1250	loss= 	 2.4730129056337846	P^2_sum= 	0.04372404334222817	purity =	0.04401388854375339	offD = 	0.0003574692186333699
epo=	1500	loss= 	 2.4704526727458633	P^2_sum= 	0.04377101454882621	purity =	0.044013818478047056	offD = 	0.0003248246330419875
epo=	1750	loss= 	 2.4685994427706115	P^2_sum= 	0.043806112349955795	purity =	0.044014067088071214	offD = 	0.00029720751194846324
epo=	2000	loss= 	 2.4671369450439777	P^2_sum= 	0.043832546595758026	purity =	0.044014003802019294	offD = 	0.0002734723182583258
epo=	2250	loss= 	 2.4659537563986813	P^2_sum= 	0.043853304043968505	purity =	0.04401392060185265	offD = 	0.0002520319794531973
epo=	2500	loss= 	 2.465024642865238	P^2_sum= 	0.04387000374645642	purity =	0.0440139270690033	offD = 	0.00023634076243883963
epo=	2750	loss= 	 2.4642334365442733	P^2_sum= 	0.0438839629309737	purity =	0.04401393198568353	offD = 	0.00022043508715316652
epo=	3000	loss= 	 2.4635457909186105	P^2_sum= 	0.0438969903691184	purity =	0.04401397843977472	offD = 	0.00020397201992684624
epo=	3250	loss= 	 2.4629558384098185	P^2_sum= 	0.043907738235750865	purity =	0.04401385440566283	offD = 	0.00019111003769994487
epo=	3500	loss= 	 2.4625439795035913	P^2_sum= 	0.043915313163311084	purity =	0.044013897066705755	offD = 	0.00018265974502503881
epo=	3750	loss= 	 2.4622950278164444	P^2_sum= 	0.0439192465549218	purity =	0.04401388100631103	offD = 	0.0001790812381004474
epo=	4000	loss= 	 2.4620812495837194	P^2_sum= 	0.043922009641019416	purity =	0.04401381566631209	offD = 	0.00017468500315252108
epo=	4250	loss= 	 2.4618658191895597	P^2_sum= 	0.04392564162362853	purity =	0.04401400327790731	offD = 	0.00017034491319838885
epo=	4500	loss= 	 2.4615887661650206	P^2_sum= 	0.043931009134226456	purity =	0.04401400744017332	offD = 	0.0001637006418737972
epo=	4750	loss= 	 2.4613407528376596	P^2_sum= 	0.04393591258266005	purity =	0.04401385981841371	offD = 	0.00015778228110978896
epo=	4999	loss= 	 2.4611974704649593	P^2_sum= 	0.04393954174831352	purity =	0.044014024944878036	offD = 	0.00015308772092706386
