epo=	0	loss= 	 3.7078290364200646	P^2_sum= 	0.03356578640960109	purity =	0.0440141272520215	offD = 	0.002695642345063947
epo=	250	loss= 	 2.5883379072443655	P^2_sum= 	0.04170338701259103	purity =	0.04401400594931465	offD = 	0.00117402132993175
epo=	500	loss= 	 2.5414846568775133	P^2_sum= 	0.0425112321448092	purity =	0.04401390724319445	offD = 	0.0009394784897866608
epo=	750	loss= 	 2.522212208137189	P^2_sum= 	0.04285048219302397	purity =	0.044014014799770435	offD = 	0.0008134854957853038
epo=	1000	loss= 	 2.5100770506013372	P^2_sum= 	0.043070749979398186	purity =	0.04401395223652395	offD = 	0.0007240308409427392
epo=	1250	loss= 	 2.5034627706061494	P^2_sum= 	0.04317713174165343	purity =	0.044013981380966724	offD = 	0.0006857875547059312
epo=	1500	loss= 	 2.4962787070540666	P^2_sum= 	0.04331341562841705	purity =	0.044013860591205864	offD = 	0.000633247073375818
epo=	1750	loss= 	 2.492246187916915	P^2_sum= 	0.04339646849238307	purity =	0.04401388717294029	offD = 	0.0005934220264982045
epo=	2000	loss= 	 2.490540008518047	P^2_sum= 	0.04342034056815515	purity =	0.044014077292452186	offD = 	0.0005780964072297654
epo=	2250	loss= 	 2.4889962772937926	P^2_sum= 	0.043446172553935306	purity =	0.044013930310755706	offD = 	0.000558920724340886
epo=	2500	loss= 	 2.487981559576393	P^2_sum= 	0.043470177614139724	purity =	0.04401403535397801	offD = 	0.0005458541887230215
epo=	2750	loss= 	 2.4868981863339736	P^2_sum= 	0.04350089237871518	purity =	0.04401393466105094	offD = 	0.0005289623637740566
epo=	3000	loss= 	 2.48572947785409	P^2_sum= 	0.04353083737141857	purity =	0.044014022108836176	offD = 	0.0005084621690297923
epo=	3250	loss= 	 2.484804149823651	P^2_sum= 	0.043541832267941914	purity =	0.04401390390712426	offD = 	0.0004956961886818822
epo=	3500	loss= 	 2.4839180676192405	P^2_sum= 	0.04355476221403511	purity =	0.04401392899295392	offD = 	0.00048792476214840855
epo=	3750	loss= 	 2.4828806746917444	P^2_sum= 	0.04356966012646871	purity =	0.04401421771807908	offD = 	0.00048177891294788307
epo=	4000	loss= 	 2.481626812686034	P^2_sum= 	0.04357956589986728	purity =	0.04401415079658753	offD = 	0.00047303632383085035
epo=	4250	loss= 	 2.4805416390665593	P^2_sum= 	0.04359025696889915	purity =	0.04401409464688147	offD = 	0.0004668780301617599
epo=	4500	loss= 	 2.4800140265070354	P^2_sum= 	0.043599644045935276	purity =	0.04401398807789647	offD = 	0.00046527641055566757
epo=	4750	loss= 	 2.479650526526627	P^2_sum= 	0.04361063384011828	purity =	0.04401381342947285	offD = 	0.0004582216735663794
epo=	4999	loss= 	 2.4792607230407504	P^2_sum= 	0.04361959235424462	purity =	0.0440139214457866	offD = 	0.00045218653676334827
