epo=	0	loss= 	 0.9363467339196467	P^2_sum= 	0.28147471017861886	purity =	0.30829858646912195	offD = 	0.024516659399130204
epo=	25	loss= 	 0.851035314276099	P^2_sum= 	0.2952625022430529	purity =	0.3082983724489884	offD = 	0.018498148215833947
epo=	50	loss= 	 0.81752184138696	P^2_sum= 	0.3028174437526313	purity =	0.30829840766076533	offD = 	0.011887733286642221
epo=	75	loss= 	 0.8098789931628486	P^2_sum= 	0.3053889052210374	purity =	0.30829837400508575	offD = 	0.0075439366373208265
epo=	100	loss= 	 0.8075818474755166	P^2_sum= 	0.306593767043617	purity =	0.30829832575862126	offD = 	0.005506342565856575
epo=	125	loss= 	 0.8064413361937002	P^2_sum= 	0.307294980382417	purity =	0.308298411170812	offD = 	0.004156748276308677
epo=	150	loss= 	 0.8057761001357041	P^2_sum= 	0.3077198950929856	purity =	0.30829860674579534	offD = 	0.003168669294359866
epo=	175	loss= 	 0.8053710530646447	P^2_sum= 	0.3079711037758152	purity =	0.3082984010165827	offD = 	0.0024213745944081204
epo=	200	loss= 	 0.8051236750696642	P^2_sum= 	0.30811908750060835	purity =	0.3082984160834294	offD = 	0.001812980263199175
epo=	225	loss= 	 0.8049777993120433	P^2_sum= 	0.30820454409270853	purity =	0.30829840188463686	offD = 	0.0013159135213606874
epo=	250	loss= 	 0.8048968307217038	P^2_sum= 	0.3082518516861783	purity =	0.3082983954404053	offD = 	0.0009239074224519141
epo=	275	loss= 	 0.8048548453934716	P^2_sum= 	0.3082766389774789	purity =	0.3082984058496358	offD = 	0.0006282345873932701
epo=	300	loss= 	 0.8048344239971195	P^2_sum= 	0.3082887950092173	purity =	0.3082983704556549	offD = 	0.00041442773878088546
epo=	325	loss= 	 0.8048252454128465	P^2_sum= 	0.3082944680847429	purity =	0.30829842579058564	offD = 	0.00026553597770889313
epo=	350	loss= 	 0.8048211126802833	P^2_sum= 	0.3082967622298802	purity =	0.3082982971997902	offD = 	0.0001653702639992958
epo=	375	loss= 	 0.8048196839091573	P^2_sum= 	0.30829785197533843	purity =	0.30829840928740415	offD = 	0.00010017821579082946
epo=	400	loss= 	 0.8048193232142457	P^2_sum= 	0.3082983912640951	purity =	0.308298579929941	offD = 	5.913916061839884e-05
epo=	425	loss= 	 0.8048188821466061	P^2_sum= 	0.3082983628011159	purity =	0.30829842191397094	offD = 	3.4246356744616904e-05
epo=	450	loss= 	 0.8048187725510086	P^2_sum= 	0.3082983811189947	purity =	0.3082983982138311	offD = 	1.988917812725463e-05
epo=	475	loss= 	 0.8048188487591628	P^2_sum= 	0.3082984665890016	purity =	0.30829847137194766	offD = 	1.2078834907591912e-05
epo=	500	loss= 	 0.8048187096820876	P^2_sum= 	0.30829837966454315	purity =	0.3082983813691166	offD = 	7.990484250064557e-06
