epo=	0	loss= 	 1.2011345411368266	P^2_sum= 	0.2599195292090094	purity =	0.3082984650379217	offD = 	0.04143094490733625
epo=	25	loss= 	 1.1360411182157049	P^2_sum= 	0.2660042545195249	purity =	0.3082985213255449	offD = 	0.03917832733641737
epo=	50	loss= 	 1.081750616563887	P^2_sum= 	0.27294429366596573	purity =	0.3082985363861895	offD = 	0.03679627355473448
epo=	75	loss= 	 1.0407831079566463	P^2_sum= 	0.2790751624809366	purity =	0.30829849330625253	offD = 	0.034139316738723925
epo=	100	loss= 	 1.0105847674883435	P^2_sum= 	0.2838139764642109	purity =	0.3082984347202288	offD = 	0.031317760395194676
epo=	125	loss= 	 0.9883548769558039	P^2_sum= 	0.28741065772212004	purity =	0.3082984469004386	offD = 	0.028497535012886693
epo=	150	loss= 	 0.9722112350258308	P^2_sum= 	0.29001126629553464	purity =	0.30829844796956674	offD = 	0.025894892689061692
epo=	175	loss= 	 0.9605500723637115	P^2_sum= 	0.2916968167652711	purity =	0.3082984997134305	offD = 	0.023673813222651635
epo=	200	loss= 	 0.9519250714585837	P^2_sum= 	0.29260229006357863	purity =	0.30829841461492913	offD = 	0.021895105277168946
epo=	225	loss= 	 0.9451863919461017	P^2_sum= 	0.29288653122675434	purity =	0.308298406613163	offD = 	0.020547496402350398
epo=	250	loss= 	 0.9395383790197703	P^2_sum= 	0.29269226221879385	purity =	0.3082985201651658	offD = 	0.01959127859939924
epo=	275	loss= 	 0.9344837346966655	P^2_sum= 	0.29213745424661053	purity =	0.30829838357352946	offD = 	0.018984413193734673
epo=	300	loss= 	 0.9297350178317565	P^2_sum= 	0.29132200673748365	purity =	0.30829844023750363	offD = 	0.01868967518261634
epo=	325	loss= 	 0.9251341673165414	P^2_sum= 	0.2903321717343457	purity =	0.3082985064890531	offD = 	0.018668823330891086
epo=	350	loss= 	 0.9206007679415977	P^2_sum= 	0.28924436923189456	purity =	0.30829843262138334	offD = 	0.01887646816361856
epo=	375	loss= 	 0.9161008001960737	P^2_sum= 	0.2881265277492341	purity =	0.30829854619399233	offD = 	0.019262880957792314
epo=	400	loss= 	 0.9116262194879647	P^2_sum= 	0.287036845367735	purity =	0.30829850154375404	offD = 	0.01977863407189391
epo=	425	loss= 	 0.9071861396439097	P^2_sum= 	0.28602392596395876	purity =	0.3082983138965622	offD = 	0.020371010088895105
epo=	450	loss= 	 0.9027999631024883	P^2_sum= 	0.2851259964075329	purity =	0.3082983634965757	offD = 	0.020980526165585628
epo=	475	loss= 	 0.8984910213260398	P^2_sum= 	0.28436949365380415	purity =	0.30829836858812587	offD = 	0.021551833813734114
epo=	500	loss= 	 0.8942851514021029	P^2_sum= 	0.28377022966555576	purity =	0.30829845604117134	offD = 	0.022046234848932034
