epo=	0	loss= 	 3.9270986880786367	P^2_sum= 	0.031957000138766935	purity =	0.04401395309606035	offD = 	0.0029489151271270314
epo=	250	loss= 	 2.546070174957556	P^2_sum= 	0.042436392920913855	purity =	0.04401393415688943	offD = 	0.0009530389957488413
epo=	500	loss= 	 2.5054821970059726	P^2_sum= 	0.0431510487214006	purity =	0.04401389798792894	offD = 	0.0006681717161243311
epo=	750	loss= 	 2.490703290496237	P^2_sum= 	0.0434200151176454	purity =	0.04401386188308188	offD = 	0.0005486798153279424
epo=	1000	loss= 	 2.4836477083718416	P^2_sum= 	0.043551976077038826	purity =	0.04401394462997201	offD = 	0.00047147447697789185
epo=	1250	loss= 	 2.4792493667582614	P^2_sum= 	0.043633904403853355	purity =	0.044014074454873514	offD = 	0.00042529786344442256
epo=	1500	loss= 	 2.4760221325103524	P^2_sum= 	0.04369240331370321	purity =	0.044013987569563554	offD = 	0.0003914617870145848
epo=	1750	loss= 	 2.4737819958127356	P^2_sum= 	0.04373285824095	purity =	0.04401404435352104	offD = 	0.0003621617890095954
epo=	2000	loss= 	 2.472086380764046	P^2_sum= 	0.04376337422227344	purity =	0.04401393850165387	offD = 	0.00034185909976947504
epo=	2250	loss= 	 2.470593058424533	P^2_sum= 	0.04379047170159717	purity =	0.044013883857741715	offD = 	0.00032052506183688283
epo=	2500	loss= 	 2.4694024955759666	P^2_sum= 	0.04381207513605927	purity =	0.04401388860461403	offD = 	0.0002990539586510423
epo=	2750	loss= 	 2.468322831630476	P^2_sum= 	0.0438320023814303	purity =	0.04401397561436747	offD = 	0.0002805137495821398
epo=	3000	loss= 	 2.467522827594422	P^2_sum= 	0.0438452052467604	purity =	0.044013837850743476	offD = 	0.0002671885772545696
epo=	3250	loss= 	 2.4670420276487857	P^2_sum= 	0.043851706503712215	purity =	0.04401389998309993	offD = 	0.0002600054056509121
epo=	3500	loss= 	 2.466701355738681	P^2_sum= 	0.043856484102865106	purity =	0.044013831956786396	offD = 	0.0002562166679749255
epo=	3750	loss= 	 2.4663478660215303	P^2_sum= 	0.04386196318644496	purity =	0.04401388123804566	offD = 	0.00025304334857880823
epo=	4000	loss= 	 2.465874436497172	P^2_sum= 	0.04386890570062664	purity =	0.04401397726526203	offD = 	0.0002454322263708468
epo=	4250	loss= 	 2.465415383763945	P^2_sum= 	0.043874795714413786	purity =	0.04401385775681056	offD = 	0.0002380544983000686
epo=	4500	loss= 	 2.465190836575965	P^2_sum= 	0.04387708334334444	purity =	0.04401397378754095	offD = 	0.00023515975884056762
epo=	4750	loss= 	 2.465042354442255	P^2_sum= 	0.043878117688822556	purity =	0.04401385092899422	offD = 	0.00023155309751559446
epo=	4999	loss= 	 2.4648830875272925	P^2_sum= 	0.04388101159814781	purity =	0.044014099089827896	offD = 	0.00022731114153886953
