epo=	0	loss= 	 3.2170945155603308	P^2_sum= 	0.06416897604501119	purity =	0.07856057531794076	offD = 	0.006404224396274312
epo=	75	loss= 	 2.2311695312203264	P^2_sum= 	0.07292906046379373	purity =	0.07856036029432016	offD = 	0.003435907287710774
epo=	150	loss= 	 2.152204300770494	P^2_sum= 	0.07515032878271183	purity =	0.07856039234093944	offD = 	0.0023836869233240395
epo=	225	loss= 	 2.1207380502661697	P^2_sum= 	0.07612396355187982	purity =	0.07856029482422222	offD = 	0.001861285049498646
epo=	300	loss= 	 2.106277353567464	P^2_sum= 	0.07658844900865604	purity =	0.07856049802196453	offD = 	0.0016000023334744118
epo=	375	loss= 	 2.0971306621671477	P^2_sum= 	0.07683459989791856	purity =	0.07856049541047719	offD = 	0.0014285704609095795
epo=	450	loss= 	 2.089791090961944	P^2_sum= 	0.07700785662504794	purity =	0.07856038080938423	offD = 	0.001299767022217918
epo=	525	loss= 	 2.083322013268564	P^2_sum= 	0.07716617198958901	purity =	0.07856057955619299	offD = 	0.0011628503445003822
epo=	600	loss= 	 2.0783060837988994	P^2_sum= 	0.07731930015558029	purity =	0.07856044994922778	offD = 	0.0010372006022349185
epo=	675	loss= 	 2.0748200113599866	P^2_sum= 	0.07746131407685422	purity =	0.07856051994245633	offD = 	0.0009357235618576286
epo=	750	loss= 	 2.0721764339426323	P^2_sum= 	0.07758816848219316	purity =	0.07856043791243353	offD = 	0.0008437476485486018
epo=	825	loss= 	 2.0700260775783894	P^2_sum= 	0.07769858393314924	purity =	0.07856054634738686	offD = 	0.0007643316225066725
epo=	900	loss= 	 2.068257196351448	P^2_sum= 	0.07779169273540712	purity =	0.07856033169621765	offD = 	0.0006936613834199918
epo=	975	loss= 	 2.066870903259281	P^2_sum= 	0.07786878889244712	purity =	0.07856050166360556	offD = 	0.0006331639850444401
epo=	1050	loss= 	 2.0658006928955315	P^2_sum= 	0.07793301345947702	purity =	0.07856063217737255	offD = 	0.0005793484807678622
epo=	1125	loss= 	 2.0649507036512333	P^2_sum= 	0.07798852409177637	purity =	0.07856051819751363	offD = 	0.0005316330333448138
epo=	1200	loss= 	 2.0642538055660213	P^2_sum= 	0.07803880086916709	purity =	0.07856038965816406	offD = 	0.0004889531431406424
epo=	1275	loss= 	 2.0636721607184083	P^2_sum= 	0.07808592719882379	purity =	0.07856046659899915	offD = 	0.000451315393462902
epo=	1350	loss= 	 2.0631790747390846	P^2_sum= 	0.07813050569645694	purity =	0.07856055598496955	offD = 	0.0004189049103093964
epo=	1425	loss= 	 2.062753042285168	P^2_sum= 	0.07817247326100486	purity =	0.07856037890895148	offD = 	0.00039126194639913366
epo=	1500	loss= 	 2.062386602646666	P^2_sum= 	0.0782123010588555	purity =	0.07856041703769184	offD = 	0.0003669241475332802
