epo=	0	loss= 	 2.8135481785806102	P^2_sum= 	0.06433314568436337	purity =	0.07856049286069447	offD = 	0.006452660651463651
epo=	75	loss= 	 2.276118966307857	P^2_sum= 	0.0721889274503833	purity =	0.07856044829346924	offD = 	0.003904911181714152
epo=	150	loss= 	 2.1781101422778595	P^2_sum= 	0.07454331570638943	purity =	0.07856053515183961	offD = 	0.0029567043149966235
epo=	225	loss= 	 2.1380778603131625	P^2_sum= 	0.07551586801793085	purity =	0.07856047415414252	offD = 	0.002390859388361749
epo=	300	loss= 	 2.119403194592878	P^2_sum= 	0.07604488166006007	purity =	0.07856036380679693	offD = 	0.002088652521055238
epo=	375	loss= 	 2.109856877069546	P^2_sum= 	0.07631980873795766	purity =	0.07856058326669972	offD = 	0.0018917682501342116
epo=	450	loss= 	 2.103229860623142	P^2_sum= 	0.07651075650546224	purity =	0.07856052128269479	offD = 	0.001748044027738766
epo=	525	loss= 	 2.098098544617786	P^2_sum= 	0.07666533090451064	purity =	0.07856047930424816	offD = 	0.0016284823751776946
epo=	600	loss= 	 2.0939233014516616	P^2_sum= 	0.07677902558789995	purity =	0.07856067102377161	offD = 	0.0015361554135737796
epo=	675	loss= 	 2.0903241531503256	P^2_sum= 	0.07685969285559996	purity =	0.0785604996125838	offD = 	0.0014639347476809045
epo=	750	loss= 	 2.0874426177443803	P^2_sum= 	0.0769227011734373	purity =	0.07856038226652491	offD = 	0.0014047987571200998
epo=	825	loss= 	 2.0851381971394636	P^2_sum= 	0.07698313039254497	purity =	0.07856047284572149	offD = 	0.0013491476311787301
epo=	900	loss= 	 2.083134658108425	P^2_sum= 	0.07704464848842191	purity =	0.07856050964559748	offD = 	0.0012956262677103654
epo=	975	loss= 	 2.081324281425406	P^2_sum= 	0.07710466209864761	purity =	0.07856055480725739	offD = 	0.001248574537345268
epo=	1050	loss= 	 2.079680846562917	P^2_sum= 	0.07716102186331794	purity =	0.07856049792063749	offD = 	0.0012058062213872402
epo=	1125	loss= 	 2.0781969696547775	P^2_sum= 	0.07721294087597179	purity =	0.07856051189335204	offD = 	0.0011637284396891015
epo=	1200	loss= 	 2.076829055360545	P^2_sum= 	0.07726206587273905	purity =	0.07856055251715131	offD = 	0.0011229206014476347
epo=	1275	loss= 	 2.0755100406945934	P^2_sum= 	0.077313223812568	purity =	0.0785605346068516	offD = 	0.0010799629778410805
epo=	1350	loss= 	 2.0742131450144945	P^2_sum= 	0.07737066701424702	purity =	0.0785606117960424	offD = 	0.0010320033730288182
epo=	1425	loss= 	 2.0729788157409006	P^2_sum= 	0.07743235838600693	purity =	0.07856039167947049	offD = 	0.000984956825330387
epo=	1500	loss= 	 2.071915007895104	P^2_sum= 	0.07749222662686685	purity =	0.0785606122311352	offD = 	0.0009433834617521972
