epo=	0	loss= 	 2.9763036758989605	P^2_sum= 	0.06340036465699127	purity =	0.07856053505549791	offD = 	0.006483675370829168
epo=	75	loss= 	 2.5508708116308627	P^2_sum= 	0.06643739573548649	purity =	0.07856055868379189	offD = 	0.005850438612410346
epo=	150	loss= 	 2.3750620149425252	P^2_sum= 	0.06979980163658392	purity =	0.07856041688564962	offD = 	0.004790420472351332
epo=	225	loss= 	 2.301024840831555	P^2_sum= 	0.071648782518557	purity =	0.07856047957948814	offD = 	0.0041757641723992305
epo=	300	loss= 	 2.265706115080296	P^2_sum= 	0.07292454303069038	purity =	0.07856055817318482	offD = 	0.00384083239043481
epo=	375	loss= 	 2.2429323236990175	P^2_sum= 	0.07387727261422737	purity =	0.0785605598584781	offD = 	0.0035436313401292206
epo=	450	loss= 	 2.224460289909818	P^2_sum= 	0.07452864092173857	purity =	0.07856049539633612	offD = 	0.0032594462971983146
epo=	525	loss= 	 2.2147315232916	P^2_sum= 	0.07482674750087533	purity =	0.0785605100744197	offD = 	0.003158238556181931
epo=	600	loss= 	 2.209925646206573	P^2_sum= 	0.07496881415001005	purity =	0.07856055427323394	offD = 	0.0031207865423852244
epo=	675	loss= 	 2.2072296153528304	P^2_sum= 	0.075034804159886	purity =	0.07856063594944926	offD = 	0.003097198913351904
epo=	750	loss= 	 2.205479906672209	P^2_sum= 	0.07506052252755342	purity =	0.07856050286107065	offD = 	0.0030868973808282378
epo=	825	loss= 	 2.2040495483843165	P^2_sum= 	0.07507239472516317	purity =	0.07856046097644892	offD = 	0.003079462897670592
epo=	900	loss= 	 2.2025212546405695	P^2_sum= 	0.07508429270471995	purity =	0.07856060275759588	offD = 	0.0030640325617842723
epo=	975	loss= 	 2.200481785777418	P^2_sum= 	0.07509979884889331	purity =	0.07856050065537484	offD = 	0.003040730419886109
epo=	1050	loss= 	 2.1974729446093204	P^2_sum= 	0.07511534510031323	purity =	0.07856048968915326	offD = 	0.003004990467535513
epo=	1125	loss= 	 2.193379014100468	P^2_sum= 	0.07511531236208804	purity =	0.0785605164390972	offD = 	0.0029601877795133015
epo=	1200	loss= 	 2.189324264351501	P^2_sum= 	0.07507602343866038	purity =	0.07856046017523927	offD = 	0.0029192732027267937
epo=	1275	loss= 	 2.1863102379206674	P^2_sum= 	0.07500373242356381	purity =	0.07856050107751456	offD = 	0.0029230088357588176
epo=	1350	loss= 	 2.183942736437219	P^2_sum= 	0.07492551625142485	purity =	0.07856047146274911	offD = 	0.0029268241924169944
epo=	1425	loss= 	 2.181751819695156	P^2_sum= 	0.07486270025319348	purity =	0.07856054170140836	offD = 	0.0029218581480888856
epo=	1500	loss= 	 2.179074972715368	P^2_sum= 	0.07483951711897273	purity =	0.07856051277294601	offD = 	0.0029116469686792266
