epo=	0	loss= 	 2.058945116713256	P^2_sum= 	0.12664730076316144	purity =	0.14630007138641646	offD = 	0.01461816904233661
epo=	100	loss= 	 1.5350359928574986	P^2_sum= 	0.14252297524452667	purity =	0.14630018019694097	offD = 	0.005777536162860365
epo=	200	loss= 	 1.4930096918085631	P^2_sum= 	0.14523076091017129	purity =	0.14630010653090733	offD = 	0.0028183190571722952
epo=	300	loss= 	 1.4846879226482417	P^2_sum= 	0.14589874698137095	purity =	0.1463001644677304	offD = 	0.0015651138075221168
epo=	400	loss= 	 1.4822641049591478	P^2_sum= 	0.1460740249393685	purity =	0.1463000984547413	offD = 	0.0010743169313446625
epo=	500	loss= 	 1.4811425740975899	P^2_sum= 	0.14613552945662991	purity =	0.14630016186585915	offD = 	0.0008203605132698403
epo=	600	loss= 	 1.4804472218433828	P^2_sum= 	0.14616829214492688	purity =	0.14630015687483597	offD = 	0.000666654761134627
epo=	700	loss= 	 1.4799543076916641	P^2_sum= 	0.14619189303557545	purity =	0.1463003801945525	offD = 	0.0005618993150082683
epo=	800	loss= 	 1.4795726433134317	P^2_sum= 	0.14621165885284593	purity =	0.14630042853974098	offD = 	0.00048660152753936226
epo=	900	loss= 	 1.479264194000327	P^2_sum= 	0.14622914661406902	purity =	0.14630020636671662	offD = 	0.00042754566468323997
epo=	1000	loss= 	 1.4790167705503645	P^2_sum= 	0.14624509403036667	purity =	0.14630030834192154	offD = 	0.00037313833443986704
epo=	1100	loss= 	 1.4788181727519065	P^2_sum= 	0.14625863766104463	purity =	0.1463001461729658	offD = 	0.00032130142108373366
epo=	1200	loss= 	 1.478664525011935	P^2_sum= 	0.14627000741189272	purity =	0.14630016699874931	offD = 	0.0002723754397791083
epo=	1300	loss= 	 1.4785481948579522	P^2_sum= 	0.14627901466856197	purity =	0.14630019178345322	offD = 	0.00022727591390260914
epo=	1400	loss= 	 1.4784621341527138	P^2_sum= 	0.1462857565147222	purity =	0.14630012994577893	offD = 	0.00018684390772635612
epo=	1500	loss= 	 1.478402091767065	P^2_sum= 	0.14629086197259095	purity =	0.14630029430493022	offD = 	0.00015146671591863945
epo=	1600	loss= 	 1.4783586490817662	P^2_sum= 	0.14629410382118896	purity =	0.1463000894064167	offD = 	0.00012098761838851608
epo=	1700	loss= 	 1.4783307422440521	P^2_sum= 	0.14629645382900608	purity =	0.14630012642961737	offD = 	9.510753516746661e-05
epo=	1800	loss= 	 1.4783137126981627	P^2_sum= 	0.14629812692590538	purity =	0.14630030490247714	offD = 	7.351286621324012e-05
epo=	1900	loss= 	 1.478301132338376	P^2_sum= 	0.14629885472538007	purity =	0.14630010222356324	offD = 	5.582900253456309e-05
epo=	2000	loss= 	 1.478294559762615	P^2_sum= 	0.14629944747095155	purity =	0.14630013695196348	offD = 	4.162879358239706e-05
